individualID,specimenID,specimenIdSource,organ,tissue,BrodmannArea,sampleStatus,tissueWeight,tissueVolume,nucleicAcidSource,cellType,fastingState,isPostMortem,samplingAge,samplingAgeUnits,visitNumber,assay
5114,5114lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5113,5113lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5059,5059lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5015,5015lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5013,5013lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3121,3121lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3119,3119lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3116,3116lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3115,3115lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3114,3114lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3117,3117lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3109,3109lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3104,3104lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3882,3882lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
3883,3883lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
3884,3884lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
3894,3894lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
3895,3895lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
3896,3896lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
3897,3897lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
3898,3898lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
3900,3900lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
3901,3901lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
3902,3902lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
3903,3903lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
3905,3905lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
3918,3918lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
3919,3919lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
3920,3920lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
3921,3921lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
3922,3922lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4034,4034lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4035,4035lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4036,4036lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4037,4037lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4038,4038lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4039,4039lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4040,4040lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
3778,3778lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3779,3779lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3786,3786lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3787,3787lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3788,3788lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3791,3791lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3792,3792lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3794,3794lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3796,3796lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3800,3800lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3801,3801lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3863,3863lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3864,3864lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3865,3865lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3866,3866lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3867,3867lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3868,3868lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3869,3869lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3870,3870lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3871,3871lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3875,3875lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3876,3876lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3878,3878lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3885,3885lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3887,3887lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3888,3888lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3778,3778lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3779,3779lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3786,3786lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3787,3787lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3788,3788lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3791,3791lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3792,3792lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3794,3794lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3796,3796lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3800,3800lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3801,3801lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3863,3863lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3864,3864lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3865,3865lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3866,3866lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3867,3867lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3868,3868lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3869,3869lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3870,3870lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3871,3871lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3875,3875lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3876,3876lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3878,3878lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3885,3885lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3887,3887lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3888,3888lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5008,5008lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5009,5009lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5010,5010lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5011,5011lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5012,5012lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5013,5013lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5014,5014lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5015,5015lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5024,5024lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5025,5025lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5026,5026lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5028,5028lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5029,5029lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5030,5030lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5057,5057lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5058,5058lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5059,5059lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5060,5060lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5062,5062lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5111,5111lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5112,5112lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5113,5113lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5114,5114lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5115,5115lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5116,5116lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5117,5117lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5118,5118lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
5119,5119lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4991,4991lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4992,4992lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4993,4993lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4994,4994lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5020,5020lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5021,5021lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5022,5022lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5023,5023lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5031,5031lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5032,5032lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5033,5033lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5034,5034lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5035,5035lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5036,5036lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5037,5037lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5038,5038lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5039,5039lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5040,5040lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5041,5041lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5042,5042lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5043,5043lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5044,5044lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5045,5045lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5063,5063lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4991,4991lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4992,4992lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4993,4993lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4994,4994lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5020,5020lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5021,5021lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5022,5022lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5023,5023lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5031,5031lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5032,5032lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5033,5033lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5034,5034lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5035,5035lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5036,5036lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5037,5037lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5038,5038lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5039,5039lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5040,5040lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5041,5041lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5042,5042lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5043,5043lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5044,5044lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5045,5045lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
5063,5063lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4861,4861lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4862,4862lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4863,4863lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4886,4886lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4889,4889lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4890,4890lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4891,4891lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4892,4892lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4898,4898lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4899,4899lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4900,4900lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4905,4905lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4906,4906lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4907,4907lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4908,4908lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4909,4909lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4911,4911lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,12,months,,rnaSeq
4840,4840lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4841,4841lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4846,4846lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4847,4847lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4849,4849lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4850,4850lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4851,4851lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4852,4852lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4853,4853lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4854,4854lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4855,4855lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4856,4856lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4857,4857lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4858,4858lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4859,4859lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4860,4860lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4867,4867lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4868,4868lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4879,4879lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4880,4880lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4881,4881lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4882,4882lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4883,4883lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4884,4884lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4885,4885lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4840,4840lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4841,4841lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4846,4846lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4847,4847lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4849,4849lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4850,4850lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4851,4851lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4852,4852lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4853,4853lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4854,4854lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4855,4855lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4856,4856lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4857,4857lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4858,4858lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4859,4859lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4860,4860lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4867,4867lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4868,4868lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4879,4879lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4880,4880lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4881,4881lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4882,4882lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4883,4883lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4884,4884lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
4885,4885lh,UCI_TMF,brain,hippocampus,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3072,3072lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3073,3073lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3074,3074lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3075,3075lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3076,3076lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3077,3077lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3078,3078lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3079,3079lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
3080,3080lc,UCI_TMF,brain,cerebral cortex,,frozen,,,bulk cell,,,TRUE,4,months,,rnaSeq
